"Points:0","Points:1","Points:2","U:0","U:1","U:2","alpha.water"
589.94,1049.8,155.24,-1.3884,-3.7001,-0.58056,0.5
592.39,1049.8,155.15,-1.5535,-3.8269,-0.58546,0.5
589.91,1052.2,155.79,-1.0094,-3.0631,-0.46612,0.5
592.36,1052.2,155.51,-1.223,-3.4372,-0.34286,0.5
595.96,1052.3,155.04,-0.39112,-2.5956,0.16268,0.5
596.48,1049.8,154.43,-0.39111,-2.4204,0.11492,0.5
596.69,1051.8,154.81,-0.25991,-2.3714,0.19062,0.5
594.61,1052.2,155.26,-0.72266,-2.9902,0.10426,0.5
594.62,1049.8,155.07,-1.2851,-3.3651,-0.26406,0.5
516.97,1057.4,150.63,-0.2849,-0.51141,-0.020697,0.5
513.54,1057.6,150.01,-0.11723,-0.26569,-0.43983,0.5
513.59,1056.8,149.34,0,0,0,0.5
517.02,1056.5,150.49,-0.24836,-0.62476,0.5038,0.5
522.54,1057.7,150.3,-0.52649,-1.44,-0.07052,0.5
519.9,1057.5,149.77,-0.077916,-0.074448,0.04987,0.5
519.9,1057.3,149.77,-0.068897,-0.05829,0.055981,0.5
522.5,1056.7,149.73,0,0,0,0.5
526.44,1054.9,151.08,-2.0208,-6.5218,-0.37299,0.5
527.61,1056.3,151.9,-3.5564,-9.4373,-0.78822,0.5
527.51,1057.6,152.41,-2.5726,-8.9168,-1.1255,0.5
524.38,1055.1,150.52,0.46865,-5.2642,0.31575,0.5
523.54,1057.6,151.04,-0.81107,-5.5069,-1.1619,0.5
529.84,1057,151.47,-3.4376,-9.1009,-0.16401,0.5
532.37,1056.8,150.25,-3.6937,-8.2455,-0.32232,0.5
532.28,1057.7,150.26,-3.7483,-8.7367,-1.107,0.5
529.87,1057.4,151.67,-3.0005,-9.0872,-0.22321,0.5
535.13,1056.2,149.7,-2.5936,-5.9648,-0.10449,0.5
537.68,1055.4,150.05,-4.162,-6.846,-2.1416,0.5
537.15,1057.3,151.86,-1.0036,-6.7252,-3.2626,0.5
535.13,1057.8,150.83,-0.995,-6.8974,-3.2095,0.5
539.81,1057.3,152.72,-3.3562,-5.3647,-2.2354,0.5
539.81,1057.3,152.69,-3.4308,-5.3512,-2.247,0.5
539.9,1057.3,152.72,-3.4519,-5.3171,-2.24,0.5
545.49,1057.7,154.01,-2.8353,-4.1085,-1.5754,0.5
546.44,1057,154.12,-2.2477,-4.0514,-1.3928,0.5
546.41,1057.8,154.3,-2.3033,-4.5586,-1.3307,0.5
549.32,1056,155.03,-1.74,-3.3316,-0.86985,0.5
551.18,1055,155.02,-1.7572,-2.9659,-0.75153,0.5
552.69,1055,155.15,-2.0071,-2.5488,-0.52015,0.5
549.27,1057.9,155.28,-1.6265,-4.1568,-0.80393,0.5
552.44,1057.7,155.71,-1.4883,-2.9972,-0.57037,0.5
555.43,1054.9,155.28,-1.7223,-1.9036,-0.57534,0.5
557.94,1054.8,155.3,-1.2456,-1.7037,-0.38999,0.5
555.25,1057.4,155.76,-1.4923,-1.8664,-0.44551,0.5
557.79,1057.2,155.94,-1.3052,-1.7359,-0.37693,0.5
560.81,1054.4,155.67,-1.077,-1.6344,-0.29615,0.5
562.85,1054.7,155.63,-0.87224,-1.6871,-0.25347,0.5
560.42,1057.1,156.07,-1.1927,-1.783,-0.31323,0.5
562.8,1057.2,156.1,-1.0551,-1.9664,-0.25863,0.5
564.92,1054.9,155.88,-0.57028,-1.8543,-0.26158,0.5
567.24,1054.9,156.11,-0.39306,-1.9099,-0.2533,0.5
565.01,1057.4,156.21,-0.79107,-2.1645,-0.25222,0.5
567.33,1057.6,156.37,-0.54237,-2.2145,-0.23086,0.5
570,1055,156.35,-0.34399,-1.8706,-0.22487,0.5
572.78,1055.1,156.19,-0.32211,-1.8658,-0.17567,0.5
570.04,1057.7,156.5,-0.3948,-2.1542,-0.18445,0.5
572.78,1057.7,156.39,-0.3262,-2.0348,-0.12738,0.5
575.04,1057.6,156.24,-0.22969,-2.0323,-0.12792,0.5
577.25,1057.5,156.45,-0.057205,-2.0238,-0.16515,0.5
576.24,1057.6,156.36,-0.13616,-2.0293,-0.14765,0.5
575.06,1055.2,156.03,-0.21501,-1.8931,-0.1617,0.5
577.49,1055.1,156.22,-0.07397,-1.8402,-0.19706,0.5
580,1054.8,156.05,0.017155,-1.7901,-0.26743,0.5
582.32,1054.7,155.94,0.13162,-1.8048,-0.28704,0.5
579.71,1057.3,156.47,0.043161,-1.8215,-0.20545,0.5
582.24,1057.1,156.49,0.073699,-1.7551,-0.2613,0.5
584.76,1054.8,155.99,0.1655,-1.8697,-0.27376,0.5
587.28,1054.8,156.09,-0.13594,-2.0675,-0.25539,0.5
584.82,1057.1,156.48,0.039445,-1.9458,-0.27798,0.5
587.35,1057.2,156.5,-0.1521,-2.1876,-0.26051,0.5
589.88,1054.8,156.02,-0.51592,-2.3674,-0.11185,0.5
592.22,1054.8,155.75,-0.476,-2.6794,0.18005,0.5
589.86,1056.9,156.16,-0.26803,-2.2424,-0.094406,0.5
510.29,1061.1,149.84,0,0,0,0.5
510.67,1060.5,149.87,0,0,0,0.5
512.55,1060.1,150.97,-0.54319,-0.74792,0.022491,0.5
510.07,1063,150.88,-0.31606,-1.3745,-0.74519,0.5
512.52,1062.3,151.61,-0.11948,-0.12957,-0.032932,0.5
514.69,1060.1,151.51,-0.15722,-0.13528,-0.044271,0.5
517.34,1059.7,150.32,-0.063257,-0.032021,0.10424,0.5
514.83,1062.7,151.77,-0.094333,-0.1403,-0.009876,0.5
517.63,1061.9,151.26,-0.11612,-0.04277,0.15127,0.5
520.91,1063,150.39,0,0,0,0.5
520.37,1059.7,150.12,0,0,0,0.5
520.55,1059.7,150.35,-0.45555,-0.49659,-0.007961,0.5
522.19,1062.5,150.83,-0.79859,-0.82591,0.011256,0.5
524.76,1059.8,150.77,-2.6989,-4.4429,-1.4556,0.5
527.46,1059.9,152.98,-3.5847,-6.9944,-2.3404,0.5
